date,site,lst,baseline_mean,baseline_std
2015-03-01,Jezreel_Valley_Agri,22.26,23.738,2.328740309388625
2015-04-01,Jezreel_Valley_Agri,29.8,30.072,2.8933821040436394
2015-05-01,Jezreel_Valley_Agri,37.84,36.87933333333333,1.6451246877046244
2015-06-01,Jezreel_Valley_Agri,36.31,40.27466666666667,1.3628586902257358
2015-07-01,Jezreel_Valley_Agri,40.99,41.11666666666667,0.8561180381454975
2015-08-01,Jezreel_Valley_Agri,41.73,41.55533333333333,0.6859494636390264
2015-09-01,Jezreel_Valley_Agri,39.83,39.97266666666667,0.7437594337136796
2015-10-01,Jezreel_Valley_Agri,35.43,36.036,0.908663068154842
2015-11-01,Jezreel_Valley_Agri,27.03,27.098666666666663,2.716491609901762
2015-12-01,Jezreel_Valley_Agri,21.09,19.946666666666665,2.142167349293923
2016-01-01,Jezreel_Valley_Agri,18.0,17.088,1.1407841914352477
2016-02-01,Jezreel_Valley_Agri,22.2,19.113125,2.2810252629026277
2016-03-01,Jezreel_Valley_Agri,22.84,23.645625000000003,2.279918035807428
2016-04-01,Jezreel_Valley_Agri,32.72,30.055,2.796099664413508
2016-05-01,Jezreel_Valley_Agri,38.93,36.939375,1.6073849103435056
2016-06-01,Jezreel_Valley_Agri,42.75,40.026875,1.648019897735865
2016-07-01,Jezreel_Valley_Agri,42.9,41.10875,0.8276945894068255
2016-08-01,Jezreel_Valley_Agri,41.62,41.56625,0.6641272468435556
2016-09-01,Jezreel_Valley_Agri,39.64,39.963750000000005,0.7194245385491552
2016-10-01,Jezreel_Valley_Agri,37.31,35.998125,0.8908289678720599
2016-11-01,Jezreel_Valley_Agri,27.23,27.094375,2.6244363680607687
2016-12-01,Jezreel_Valley_Agri,17.6,20.018125,2.089175973918904
2017-01-01,Jezreel_Valley_Agri,15.41,17.145,1.12543917353775
2017-02-01,Jezreel_Valley_Agri,18.3,19.29470588235294,2.3320380508448477
2017-03-01,Jezreel_Valley_Agri,25.29,23.598235294117647,2.2161516060902677
2017-04-01,Jezreel_Valley_Agri,30.09,30.21176470588236,2.7833999786549666
2017-05-01,Jezreel_Valley_Agri,37.8,37.05647058823529,1.6295089029231726
2017-06-01,Jezreel_Valley_Agri,40.6,40.18705882352941,1.7269690381774443
2017-07-01,Jezreel_Valley_Agri,42.38,41.21411764705882,0.91159241730837
2017-08-01,Jezreel_Valley_Agri,41.97,41.56941176470588,0.6431705701856564
2017-09-01,Jezreel_Valley_Agri,39.99,39.94470588235294,0.7009914197679125
2017-10-01,Jezreel_Valley_Agri,35.23,36.075294117647054,0.9193551928325828
2017-11-01,Jezreel_Valley_Agri,28.05,27.10235294117647,2.541312479339575
2017-12-01,Jezreel_Valley_Agri,21.33,19.87588235294118,2.1061400084738238
2018-01-01,Jezreel_Valley_Agri,17.56,17.04294117647059,1.1681275867059768
2018-02-01,Jezreel_Valley_Agri,19.96,19.239444444444445,2.2745250886910364
2018-03-01,Jezreel_Valley_Agri,24.56,23.692222222222224,2.186648134785173
2018-04-01,Jezreel_Valley_Agri,31.99,30.205,2.7004471307326776
2018-05-01,Jezreel_Valley_Agri,37.19,37.09777777777777,1.5905402543329716
2018-06-01,Jezreel_Valley_Agri,39.98,40.21000000000001,1.6782308612135013
2018-07-01,Jezreel_Valley_Agri,41.64,41.278888888888886,0.9260853021877112
2018-08-01,Jezreel_Valley_Agri,41.62,41.59166666666667,0.6310705190388797
2018-09-01,Jezreel_Valley_Agri,40.93,39.94722222222222,0.680145361241477
2018-10-01,Jezreel_Valley_Agri,31.81,36.028333333333336,0.9138879452485346
2018-11-01,Jezreel_Valley_Agri,28.56,27.155,2.475532622428127
2018-12-01,Jezreel_Valley_Agri,18.86,19.956666666666667,2.0718022844572674
2019-01-01,Jezreel_Valley_Agri,15.88,17.07166666666667,1.139784551364604
2019-02-01,Jezreel_Valley_Agri,18.21,19.277368421052632,2.216613638727285
2019-03-01,Jezreel_Valley_Agri,21.8,23.737894736842108,2.1343450177913503
2019-04-01,Jezreel_Valley_Agri,26.03,30.298947368421057,2.656120593683037
2019-05-01,Jezreel_Valley_Agri,37.7,37.10263157894736,1.545872073567621
2019-06-01,Jezreel_Valley_Agri,37.39,40.19789473684211,1.6318005697434974
2019-07-01,Jezreel_Valley_Agri,39.67,41.2978947368421,0.9037980289826828
2019-08-01,Jezreel_Valley_Agri,40.01,41.59315789473684,0.6133247520376046
2019-09-01,Jezreel_Valley_Agri,39.44,39.99894736842106,0.6983782383083601
2019-10-01,Jezreel_Valley_Agri,36.07,35.80631578947368,1.3135203357826708
2019-11-01,Jezreel_Valley_Agri,29.54,27.228947368421053,2.427282190106737
2019-12-01,Jezreel_Valley_Agri,19.95,19.89894736842105,2.029088177090724
2020-01-01,Jezreel_Valley_Agri,15.27,17.008947368421055,1.1409104295198351
2020-02-01,Jezreel_Valley_Agri,17.26,19.224,2.170654521712651
2020-03-01,Jezreel_Valley_Agri,20.96,23.641,2.122131252451549
2020-04-01,Jezreel_Valley_Agri,27.72,30.085500000000003,2.7558769260580096
2020-05-01,Jezreel_Valley_Agri,37.82,37.13249999999999,1.5105588892508417
2020-06-01,Jezreel_Valley_Agri,38.35,40.057500000000005,1.70787610483714
2020-07-01,Jezreel_Valley_Agri,40.03,41.2165,0.952029825937026
2020-08-01,Jezreel_Valley_Agri,41.26,41.514,0.694037766301397
2020-09-01,Jezreel_Valley_Agri,40.54,39.971,0.6911462637493858
2020-10-01,Jezreel_Valley_Agri,36.99,35.8195,1.2798456938240643
2020-11-01,Jezreel_Valley_Agri,25.29,27.3445,2.418399808050552
2020-12-01,Jezreel_Valley_Agri,18.98,19.9015,1.9750023983996097
2021-01-01,Jezreel_Valley_Agri,17.17,16.922,1.1765900775233131
2021-02-01,Jezreel_Valley_Agri,19.41,19.130476190476188,2.15866504161826
2021-03-01,Jezreel_Valley_Agri,23.0,23.513333333333332,2.149544913076564
2021-04-01,Jezreel_Valley_Agri,32.73,29.972857142857144,2.7352461367437164
2021-05-01,Jezreel_Valley_Agri,37.87,37.16523809523809,1.4799345223611045
2021-06-01,Jezreel_Valley_Agri,39.25,39.97619047619048,1.705823778092204
2021-07-01,Jezreel_Valley_Agri,40.86,41.16,0.9633690881484624
2021-08-01,Jezreel_Valley_Agri,42.67,41.50190476190476,0.6787313094857136
2021-09-01,Jezreel_Valley_Agri,39.41,39.99809523809524,0.6849935696604671
2021-10-01,Jezreel_Valley_Agri,35.83,35.875238095238096,1.2733209298822474
2021-11-01,Jezreel_Valley_Agri,30.05,27.246666666666663,2.399421458046363
2021-12-01,Jezreel_Valley_Agri,18.71,19.85761904761905,1.935468689392584
2022-01-01,Jezreel_Valley_Agri,16.76,16.933809523809526,1.1480743712428922
2022-02-01,Jezreel_Valley_Agri,19.17,19.143181818181816,2.1074841384787204
2022-03-01,Jezreel_Valley_Agri,18.96,23.49,2.100594020294078
2022-04-01,Jezreel_Valley_Agri,28.88,30.09818181818182,2.7332844996165604
2022-05-01,Jezreel_Valley_Agri,35.54,37.197272727272725,1.4520631686973695
2022-06-01,Jezreel_Valley_Agri,39.55,39.94318181818182,1.6718976568234591
2022-07-01,Jezreel_Valley_Agri,41.3,41.14636363636363,0.9423251155395485
2022-08-01,Jezreel_Valley_Agri,40.11,41.555,0.707643641820885
2022-09-01,Jezreel_Valley_Agri,39.26,39.971363636363634,0.6801421101823419
2022-10-01,Jezreel_Valley_Agri,33.37,35.87318181818182,1.242671417182455
2022-11-01,Jezreel_Valley_Agri,28.0,27.374090909090903,2.416667636960545
2022-12-01,Jezreel_Valley_Agri,20.44,19.80545454545455,1.9046052641219944
2023-01-01,Jezreel_Valley_Agri,18.6,16.92590909090909,1.121018495624612
2023-02-01,Jezreel_Valley_Agri,16.96,19.14434782608696,2.059037343665407
2023-03-01,Jezreel_Valley_Agri,23.09,23.29304347826087,2.2592344535717257
2023-04-01,Jezreel_Valley_Agri,29.46,30.04521739130435,2.682495225049071
2023-05-01,Jezreel_Valley_Agri,35.31,37.12521739130434,1.460158364901864
2023-06-01,Jezreel_Valley_Agri,38.59,39.92608695652174,1.6355142064095889
2023-07-01,Jezreel_Valley_Agri,42.06,41.15304347826086,0.921216758534892
2023-08-01,Jezreel_Valley_Agri,40.49,41.49217391304347,0.7541759893585199
2023-09-01,Jezreel_Valley_Agri,40.24,39.9404347826087,0.680858270266083
2023-10-01,Jezreel_Valley_Agri,34.72,35.76434782608696,1.3215412011152208
2023-11-01,Jezreel_Valley_Agri,28.42,27.401304347826084,2.36470890837411
2023-12-01,Jezreel_Valley_Agri,18.58,19.83304347826087,1.8655134189293665
2024-01-01,Jezreel_Valley_Agri,17.07,16.998695652173915,1.149526797298571
2024-02-01,Jezreel_Valley_Agri,17.65,19.05333333333333,2.062549428481057
2024-03-01,Jezreel_Valley_Agri,22.19,23.28458333333333,2.2099635628840946
2024-04-01,Jezreel_Valley_Agri,30.73,30.02083333333333,2.626250288854842
2024-05-01,Jezreel_Valley_Agri,34.41,37.04958333333334,1.475349565553774
2024-06-01,Jezreel_Valley_Agri,39.21,39.87041666666667,1.6226480750188308
2024-07-01,Jezreel_Valley_Agri,39.16,41.19083333333333,0.9197916430728572
2024-08-01,Jezreel_Valley_Agri,38.96,41.45041666666666,0.7654409309937512
2024-09-01,Jezreel_Valley_Agri,36.66,39.95291666666667,0.6686942445943606
2024-10-01,Jezreel_Valley_Agri,33.15,35.72083333333333,1.3099549168036173
2024-11-01,Jezreel_Valley_Agri,23.62,27.443750000000005,2.322060203129221
2024-12-01,Jezreel_Valley_Agri,18.41,19.78083333333333,1.8423494373422653
2025-01-01,Jezreel_Valley_Agri,16.01,17.00166666666667,1.1243535985146105
2025-02-01,Jezreel_Valley_Agri,16.42,18.9972,2.038536076044114
2025-03-01,Jezreel_Valley_Agri,22.98,23.2408,2.17448062764422
2025-04-01,Jezreel_Valley_Agri,27.48,30.0492,2.5748639446256827
2025-05-01,Jezreel_Valley_Agri,35.69,36.944,1.5377445604954465
2025-06-01,Jezreel_Valley_Agri,37.11,39.84400000000001,1.593965181551968
2025-07-01,Jezreel_Valley_Agri,39.25,41.1096,0.9877941755919266
2025-08-01,Jezreel_Valley_Agri,36.66,41.3508,0.8997634874417465
2025-09-01,Jezreel_Valley_Agri,35.68,39.8212,0.9285756117121896
2025-10-01,Jezreel_Valley_Agri,32.06,35.617999999999995,1.3816113780654824
2025-11-01,Jezreel_Valley_Agri,25.36,27.290800000000004,2.3983621494678404
2025-12-01,Jezreel_Valley_Agri,15.75,19.726,1.824278396151932
2026-01-01,Jezreel_Valley_Agri,12.58,16.962,1.118406604653841
2026-02-01,Jezreel_Valley_Agri,16.22,18.89807692307692,2.060306810610049
2026-03-01,Jezreel_Valley_Agri,17.04,23.23076923076923,2.1311610414549587
2026-04-01,Jezreel_Valley_Agri,23.96,29.950384615384618,2.5726647364462094
2026-05-01,Jezreel_Valley_Agri,29.74,36.89576923076923,1.5266150086434316
2000-02-01,Jordan_Valley_Arid,19.79,,
2000-03-01,Jordan_Valley_Arid,21.68,,
2000-04-01,Jordan_Valley_Arid,29.33,,
2000-05-01,Jordan_Valley_Arid,37.77,,
2000-06-01,Jordan_Valley_Arid,42.03,,
2000-07-01,Jordan_Valley_Arid,43.06,,
2000-08-01,Jordan_Valley_Arid,41.71,,
2000-09-01,Jordan_Valley_Arid,39.42,,
2000-10-01,Jordan_Valley_Arid,34.65,,
2000-11-01,Jordan_Valley_Arid,28.03,,
2000-12-01,Jordan_Valley_Arid,18.46,,
2001-01-01,Jordan_Valley_Arid,18.29,,
2001-02-01,Jordan_Valley_Arid,17.66,,
2001-03-01,Jordan_Valley_Arid,27.22,,
2001-04-01,Jordan_Valley_Arid,33.52,,
2001-05-01,Jordan_Valley_Arid,38.31,,
2001-06-01,Jordan_Valley_Arid,43.19,,
2001-07-01,Jordan_Valley_Arid,42.59,,
2001-08-01,Jordan_Valley_Arid,41.39,,
2001-09-01,Jordan_Valley_Arid,38.98,,
2001-10-01,Jordan_Valley_Arid,36.19,,
2001-11-01,Jordan_Valley_Arid,25.47,,
2001-12-01,Jordan_Valley_Arid,19.08,,
2002-01-01,Jordan_Valley_Arid,15.74,,
2002-02-01,Jordan_Valley_Arid,19.61,,
2002-03-01,Jordan_Valley_Arid,24.83,,
2002-04-01,Jordan_Valley_Arid,30.66,,
2002-05-01,Jordan_Valley_Arid,37.1,,
2002-06-01,Jordan_Valley_Arid,40.95,,
2002-07-01,Jordan_Valley_Arid,41.68,,
2002-08-01,Jordan_Valley_Arid,41.05,,
2002-09-01,Jordan_Valley_Arid,39.06,,
2002-10-01,Jordan_Valley_Arid,34.8,,
2002-11-01,Jordan_Valley_Arid,27.28,,
2002-12-01,Jordan_Valley_Arid,19.78,,
2003-01-01,Jordan_Valley_Arid,16.67,,
2003-02-01,Jordan_Valley_Arid,16.16,19.02,1.1812281744015416
2003-03-01,Jordan_Valley_Arid,20.7,24.576666666666664,2.778674744070153
2003-04-01,Jordan_Valley_Arid,26.4,31.17,2.141051143714229
2003-05-01,Jordan_Valley_Arid,38.17,37.72666666666667,0.6061627944152742
2003-06-01,Jordan_Valley_Arid,40.2,42.056666666666665,1.120238069935729
2003-07-01,Jordan_Valley_Arid,41.74,42.443333333333335,0.7015934245225902
2003-08-01,Jordan_Valley_Arid,40.84,41.38333333333333,0.3300505011863102
2003-09-01,Jordan_Valley_Arid,38.57,39.153333333333336,0.2343786110832942
2003-10-01,Jordan_Valley_Arid,35.54,35.21333333333333,0.8491368166163408
2003-11-01,Jordan_Valley_Arid,27.74,26.926666666666662,1.3160673741618765
2003-12-01,Jordan_Valley_Arid,18.59,19.106666666666666,0.660403916806475
2004-01-01,Jordan_Valley_Arid,16.88,16.900000000000002,1.2904650324592286
2004-02-01,Jordan_Valley_Arid,18.06,18.305,1.724847819374219
2004-03-01,Jordan_Valley_Arid,25.08,23.6075,2.9840394881212053
2004-04-01,Jordan_Valley_Arid,33.48,29.9775,2.9570748496895845
2004-05-01,Jordan_Valley_Arid,35.74,37.837500000000006,0.5423021912796102
2004-06-01,Jordan_Valley_Arid,40.05,41.5925,1.3032363561534008
2004-07-01,Jordan_Valley_Arid,42.43,42.267500000000005,0.6721792915584364
2004-08-01,Jordan_Valley_Arid,41.12,41.2475,0.3826551972729493
2004-09-01,Jordan_Valley_Arid,39.26,39.0075,0.3488433268197446
2004-10-01,Jordan_Valley_Arid,34.9,35.295,0.7122967546371853
2004-11-01,Jordan_Valley_Arid,25.58,27.13,1.14894154188395
2004-12-01,Jordan_Valley_Arid,17.76,18.9775,0.5979060684310429
2005-01-01,Jordan_Valley_Arid,15.98,16.895,1.0537077393660914
2005-02-01,Jordan_Valley_Arid,19.57,18.256,1.4977750164827823
2005-03-01,Jordan_Valley_Arid,23.86,23.902,2.666837077888336
2005-04-01,Jordan_Valley_Arid,31.99,30.678,3.0019526978285325
2005-05-01,Jordan_Valley_Arid,36.05,37.418000000000006,1.0490328879496582
2005-06-01,Jordan_Valley_Arid,40.13,41.284000000000006,1.3227547013713457
2005-07-01,Jordan_Valley_Arid,41.73,42.3,0.5866429919465508
2005-08-01,Jordan_Valley_Arid,41.3,41.222,0.336258828880373
2005-09-01,Jordan_Valley_Arid,39.67,39.058,0.3225213171249307
2005-10-01,Jordan_Valley_Arid,34.89,35.216,0.6416619047442351
2005-11-01,Jordan_Valley_Arid,24.22,26.82,1.2126623602635658
2005-12-01,Jordan_Valley_Arid,19.98,18.734,0.7513853871349904
2006-01-01,Jordan_Valley_Arid,15.7,16.712,1.0000849963878065
2006-02-01,Jordan_Valley_Arid,18.89,18.475,1.4430627151998623
2006-03-01,Jordan_Valley_Arid,24.4,23.895,2.385353223319347
2006-04-01,Jordan_Valley_Arid,32.76,30.896666666666665,2.7379310923883144
2006-05-01,Jordan_Valley_Arid,37.26,37.190000000000005,1.0919157476655432
2006-06-01,Jordan_Valley_Arid,40.44,41.09166666666667,1.27345854532712
2006-07-01,Jordan_Valley_Arid,40.81,42.205000000000005,0.5739947734953704
2006-08-01,Jordan_Valley_Arid,41.55,41.23500000000001,0.3024400767094201
2006-09-01,Jordan_Valley_Arid,39.37,39.16,0.3816280912092302
2006-10-01,Jordan_Valley_Arid,34.56,35.16166666666667,0.5891491039343659
2006-11-01,Jordan_Valley_Arid,23.84,26.386666666666667,1.51759898084661
2006-12-01,Jordan_Valley_Arid,19.36,18.941666666666663,0.8428621872326854
2007-01-01,Jordan_Valley_Arid,16.9,16.543333333333333,0.9853053672170198
2007-02-01,Jordan_Valley_Arid,17.32,18.53428571428572,1.3266355583813907
2007-03-01,Jordan_Valley_Arid,22.97,23.967142857142857,2.1858691199437827
2007-04-01,Jordan_Valley_Arid,29.94,31.162857142857145,2.59670762239234
2007-05-01,Jordan_Valley_Arid,35.94,37.2,0.9971292126232532
2007-06-01,Jordan_Valley_Arid,40.97,40.99857142857143,1.1883101246648329
2007-07-01,Jordan_Valley_Arid,42.26,42.00571428571429,0.7433450778487104
2007-08-01,Jordan_Valley_Arid,41.3,41.28000000000001,0.3006659275674577
2007-09-01,Jordan_Valley_Arid,38.65,39.19,0.3573047252229767
2007-10-01,Jordan_Valley_Arid,34.34,35.07571428571429,0.583919433451143
2007-11-01,Jordan_Valley_Arid,25.89,26.02285714285714,1.6869372077398566
2007-12-01,Jordan_Valley_Arid,18.34,19.00142857142857,0.7855025688782216
2008-01-01,Jordan_Valley_Arid,14.13,16.594285714285714,0.9095027422142484
2008-02-01,Jordan_Valley_Arid,16.88,18.3825,1.3010956920995471
2008-03-01,Jordan_Valley_Arid,24.86,23.8425,2.054199531273852
2008-04-01,Jordan_Valley_Arid,33.21,31.01,2.442650784934854
2008-05-01,Jordan_Valley_Arid,37.23,37.0425,1.025026132071068
2008-06-01,Jordan_Valley_Arid,40.92,40.995000000000005,1.1002077725853157
2008-07-01,Jordan_Valley_Arid,42.29,42.0375,0.6940512537681517
2008-08-01,Jordan_Valley_Arid,40.54,41.2825,0.2784523555039785
2008-09-01,Jordan_Valley_Arid,38.08,39.1225,0.3819405338905152
2008-10-01,Jordan_Valley_Arid,33.71,34.98375,0.5999270789020933
2008-11-01,Jordan_Valley_Arid,26.07,26.00625,1.5625065714147532
2008-12-01,Jordan_Valley_Arid,20.82,18.91875,0.7639079507001199
2009-01-01,Jordan_Valley_Arid,16.76,16.28625,1.211656923390445
2009-02-01,Jordan_Valley_Arid,19.95,18.215555555555557,1.3160842593761912
2009-03-01,Jordan_Valley_Arid,21.92,23.95555555555556,1.9512310928687504
2009-04-01,Jordan_Valley_Arid,29.46,31.254444444444445,2.399688058431299
2009-05-01,Jordan_Valley_Arid,36.72,37.06333333333334,0.960858990695306
2009-06-01,Jordan_Valley_Arid,40.88,40.98666666666667,1.0294537386400608
2009-07-01,Jordan_Valley_Arid,41.77,42.06555555555556,0.6546585199764668
2009-08-01,Jordan_Valley_Arid,41.17,41.2,0.3593048844644332
2009-09-01,Jordan_Valley_Arid,37.58,39.00666666666667,0.4983974317750851
2009-10-01,Jordan_Valley_Arid,34.41,34.84222222222222,0.7037005360552476
2009-11-01,Jordan_Valley_Arid,23.5,26.013333333333332,1.4617455318898709
2009-12-01,Jordan_Valley_Arid,18.47,19.13,0.955117793782526
2010-01-01,Jordan_Valley_Arid,17.75,16.33888888888889,1.144349645480397
2010-02-01,Jordan_Valley_Arid,17.71,18.389,1.3566334967280014
2010-03-01,Jordan_Valley_Arid,24.76,23.752,1.949004304196832
2010-04-01,Jordan_Valley_Arid,31.5,31.075,2.3325248599365933
2010-05-01,Jordan_Valley_Arid,37.02,37.02900000000001,0.9123894149125396
2010-06-01,Jordan_Valley_Arid,39.65,40.976000000000006,0.971164249753871
2010-07-01,Jordan_Valley_Arid,40.49,42.036,0.6242542217184706
2010-08-01,Jordan_Valley_Arid,41.34,41.197,0.3388887067394771
2010-09-01,Jordan_Valley_Arid,39.06,38.864,0.6514121412575749
2010-10-01,Jordan_Valley_Arid,36.49,34.799,0.6773879571150075
2010-11-01,Jordan_Valley_Arid,30.79,25.762,1.5909033073487948
2010-12-01,Jordan_Valley_Arid,22.17,19.064,0.9243640456491636
2011-01-01,Jordan_Valley_Arid,16.92,16.479999999999997,1.1675425283712602
2011-02-01,Jordan_Valley_Arid,18.83,18.327272727272728,1.3031967687888952
2011-03-01,Jordan_Valley_Arid,23.38,23.843636363636367,1.8737997370438104
2011-04-01,Jordan_Valley_Arid,27.44,31.113636363636363,2.216534559745337
2011-05-01,Jordan_Valley_Arid,35.11,37.02818181818182,0.8655728528762703
2011-06-01,Jordan_Valley_Arid,40.29,40.85545454545455,1.0043342435301468
2011-07-01,Jordan_Valley_Arid,41.75,41.89545454545454,0.7536625721947935
2011-08-01,Jordan_Valley_Arid,40.72,41.21000000000001,0.3243763246601081
2011-09-01,Jordan_Valley_Arid,38.4,38.88181818181818,0.6208029990555495
2011-10-01,Jordan_Valley_Arid,35.16,34.95272727272727,0.8203181201106177
2011-11-01,Jordan_Valley_Arid,20.93,26.219090909090912,2.139188886215776
2011-12-01,Jordan_Valley_Arid,18.91,19.34636363636364,1.2829752353593795
2012-01-01,Jordan_Valley_Arid,15.95,16.519999999999996,1.115544709995973
2012-02-01,Jordan_Valley_Arid,15.95,18.36916666666667,1.2509956640672866
2012-03-01,Jordan_Valley_Arid,21.85,23.805000000000003,1.7916041567671843
2012-04-01,Jordan_Valley_Arid,32.45,30.8075,2.364533876802245
2012-05-01,Jordan_Valley_Arid,37.24,36.86833333333334,0.9938431679215008
2012-06-01,Jordan_Valley_Arid,40.34,40.80833333333334,0.9714079129456034
2012-07-01,Jordan_Valley_Arid,42.31,41.88333333333333,0.7198147909937203
2012-08-01,Jordan_Valley_Arid,41.92,41.16916666666668,0.3400924562348873
2012-09-01,Jordan_Valley_Arid,40.15,38.84166666666666,0.6080345883303527
2012-10-01,Jordan_Valley_Arid,36.36,34.97,0.7844279907851787
2012-11-01,Jordan_Valley_Arid,26.8,25.778333333333336,2.5478077326250976
2012-12-01,Jordan_Valley_Arid,18.91,19.31,1.229737592112458
2013-01-01,Jordan_Valley_Arid,16.29,16.472499999999997,1.0762825330316803
2013-02-01,Jordan_Valley_Arid,20.01,18.18307692307692,1.3728643087561163
2013-03-01,Jordan_Valley_Arid,24.92,23.65461538461539,1.7989886760094558
2013-04-01,Jordan_Valley_Arid,32.24,30.933846153846154,2.30924785179626
2013-05-01,Jordan_Valley_Arid,37.6,36.89692307692308,0.9570996518595885
2013-06-01,Jordan_Valley_Arid,40.4,40.7723076923077,0.9390789268049996
2013-07-01,Jordan_Valley_Arid,41.81,41.91615384615385,0.699256014889378
2013-08-01,Jordan_Valley_Arid,41.54,41.22692307692308,0.386509694043686
2013-09-01,Jordan_Valley_Arid,39.3,38.942307692307686,0.685980488621383
2013-10-01,Jordan_Valley_Arid,33.68,35.07692307692308,0.8441996665025855
2013-11-01,Jordan_Valley_Arid,27.53,25.85692307692308,2.455742876793716
2013-12-01,Jordan_Valley_Arid,16.05,19.279230769230768,1.1825992667176088
2014-01-01,Jordan_Valley_Arid,18.68,16.458461538461535,1.0317044647398317
2014-02-01,Jordan_Valley_Arid,21.49,18.31357142857143,1.406477362572385
2014-03-01,Jordan_Valley_Arid,26.31,23.745000000000005,1.761187318041658
2014-04-01,Jordan_Valley_Arid,34.51,31.027142857142856,2.245948244391112
2014-05-01,Jordan_Valley_Arid,36.59,36.94714285714287,0.9385539496925672
2014-06-01,Jordan_Valley_Arid,40.5,40.74571428571429,0.9077081391802464
2014-07-01,Jordan_Valley_Arid,41.05,41.90857142857143,0.6724222247603422
2014-08-01,Jordan_Valley_Arid,40.6,41.24928571428571,0.3806566044999754
2014-09-01,Jordan_Valley_Arid,38.7,38.96785714285714,0.6659657945874097
2014-10-01,Jordan_Valley_Arid,34.62,34.97714285714286,0.8928814941734217
2014-11-01,Jordan_Valley_Arid,23.94,25.976428571428578,2.4013989741330017
2014-12-01,Jordan_Valley_Arid,19.44,19.048571428571428,1.4268192551312122
2015-01-01,Jordan_Valley_Arid,15.71,16.617142857142856,1.1554448265723236
2015-02-01,Jordan_Valley_Arid,16.55,18.52533333333333,1.5841485620568123
2015-03-01,Jordan_Valley_Arid,24.04,23.916000000000004,1.821768371665289
2015-04-01,Jordan_Valley_Arid,29.95,31.25933333333333,2.3436432769352527
2015-05-01,Jordan_Valley_Arid,37.16,36.92333333333334,0.9091021211429816
2015-06-01,Jordan_Valley_Arid,37.9,40.72933333333334,0.876987267106351
2015-07-01,Jordan_Valley_Arid,41.33,41.85133333333333,0.6848343560585257
2015-08-01,Jordan_Valley_Arid,41.37,41.206,0.4033042098891179
2015-09-01,Jordan_Valley_Arid,38.6,38.95,0.6454566489813905
2015-10-01,Jordan_Valley_Arid,34.9,34.95333333333333,0.8653295546179143
2015-11-01,Jordan_Valley_Arid,25.61,25.84066666666667,2.373031414717913
2015-12-01,Jordan_Valley_Arid,19.17,19.074666666666666,1.3786269912316316
2016-01-01,Jordan_Valley_Arid,16.34,16.556666666666665,1.1377839781577084
2016-02-01,Jordan_Valley_Arid,20.22,18.401875,1.608134400477771
2016-03-01,Jordan_Valley_Arid,24.25,23.92375,1.7602684454366608
2016-04-01,Jordan_Valley_Arid,34.27,31.1775,2.287713560158556
2016-05-01,Jordan_Valley_Arid,37.04,36.938125,0.8802667682772846
2016-06-01,Jordan_Valley_Arid,41.5,40.5525,1.1036998384222647
2016-07-01,Jordan_Valley_Arid,42.27,41.81875,0.6743280606154053
2016-08-01,Jordan_Valley_Arid,40.39,41.21625,0.3917801254104994
2016-09-01,Jordan_Valley_Arid,38.79,38.928125,0.6296794819588774
2016-10-01,Jordan_Valley_Arid,36.16,34.95,0.8360940935883551
2016-11-01,Jordan_Valley_Arid,25.97,25.82625,2.2932913029094237
2016-12-01,Jordan_Valley_Arid,17.78,19.080625,1.3320934339101995
2017-01-01,Jordan_Valley_Arid,15.83,16.543124999999996,1.1005375580445522
2017-02-01,Jordan_Valley_Arid,18.15,18.508823529411764,1.6183049865250256
2017-03-01,Jordan_Valley_Arid,25.94,23.94294117647059,1.7062083866935855
2017-04-01,Jordan_Valley_Arid,33.48,31.35941176470588,2.338609283816546
2017-05-01,Jordan_Valley_Arid,38.6,36.94411764705882,0.8526727011545044
2017-06-01,Jordan_Valley_Arid,41.47,40.60823529411765,1.0930818547466932
2017-07-01,Jordan_Valley_Arid,42.13,41.84529411764706,0.6620245241592155
2017-08-01,Jordan_Valley_Arid,41.44,41.16764705882353,0.4290182019997038
2017-09-01,Jordan_Valley_Arid,39.11,38.92,0.6106042089602726
2017-10-01,Jordan_Valley_Arid,35.2,35.02117647058823,0.8610958305622923
2017-11-01,Jordan_Valley_Arid,27.85,25.834705882352942,2.2207434499708056
2017-12-01,Jordan_Valley_Arid,20.38,19.00411764705882,1.3278086214865898
2018-01-01,Jordan_Valley_Arid,17.04,16.50117647058823,1.079536256645308
2018-02-01,Jordan_Valley_Arid,19.19,18.488888888888887,1.5722628461921817
2018-03-01,Jordan_Valley_Arid,25.93,24.05388888888889,1.720892856113425
2018-04-01,Jordan_Valley_Arid,30.81,31.477222222222224,2.323189505211356
2018-05-01,Jordan_Valley_Arid,36.63,37.03611111111111,0.9146657305774673
2018-06-01,Jordan_Valley_Arid,40.01,40.65611111111112,1.079722943160387
2018-07-01,Jordan_Valley_Arid,41.84,41.86111111111112,0.6457543594978341
2018-08-01,Jordan_Valley_Arid,40.74,41.18277777777777,0.4211302097864401
2018-09-01,Jordan_Valley_Arid,39.56,38.93055555555555,0.5940634965291984
2018-10-01,Jordan_Valley_Arid,33.88,35.03111111111111,0.8364482958521623
2018-11-01,Jordan_Valley_Arid,26.06,25.946666666666676,2.206181156233016
2018-12-01,Jordan_Valley_Arid,18.85,19.080555555555552,1.3283579966711765
