date,year,month,lst,ndvi,site,land_cover
2004-02-01,2004,2,15.0,0.532,Upper_Galilee_Forest,Forest
2004-03-01,2004,3,21.3,0.5848,Upper_Galilee_Forest,Forest
2004-04-01,2004,4,26.4,0.5897,Upper_Galilee_Forest,Forest
2004-05-01,2004,5,28.62,0.5166,Upper_Galilee_Forest,Forest
2004-06-01,2004,6,32.43,0.515,Upper_Galilee_Forest,Forest
2004-07-01,2004,7,35.13,0.452,Upper_Galilee_Forest,Forest
2004-08-01,2004,8,33.9,0.44735,Upper_Galilee_Forest,Forest
2004-09-01,2004,9,33.18,0.4617,Upper_Galilee_Forest,Forest
2004-10-01,2004,10,29.86,0.4506,Upper_Galilee_Forest,Forest
2004-11-01,2004,11,21.85,0.5365,Upper_Galilee_Forest,Forest
2004-12-01,2004,12,14.94,0.5155000000000001,Upper_Galilee_Forest,Forest
2005-01-01,2005,1,14.09,0.5035,Upper_Galilee_Forest,Forest
2005-02-01,2005,2,15.92,0.5466,Upper_Galilee_Forest,Forest
2005-03-01,2005,3,20.8,0.5385,Upper_Galilee_Forest,Forest
2005-04-01,2005,4,25.03,0.5667,Upper_Galilee_Forest,Forest
2005-05-01,2005,5,29.71,0.50785,Upper_Galilee_Forest,Forest
2005-06-01,2005,6,33.21,0.49905,Upper_Galilee_Forest,Forest
2005-07-01,2005,7,34.84,0.479,Upper_Galilee_Forest,Forest
2005-08-01,2005,8,34.65,0.4702,Upper_Galilee_Forest,Forest
2005-09-01,2005,9,33.53,0.48824999999999996,Upper_Galilee_Forest,Forest
2005-10-01,2005,10,29.41,0.4817,Upper_Galilee_Forest,Forest
2005-11-01,2005,11,19.81,0.50735,Upper_Galilee_Forest,Forest
2005-12-01,2005,12,19.67,0.5707500000000001,Upper_Galilee_Forest,Forest
2006-01-01,2006,1,13.51,0.5658000000000001,Upper_Galilee_Forest,Forest
2006-02-01,2006,2,17.98,0.5844,Upper_Galilee_Forest,Forest
2006-03-01,2006,3,18.89,0.5079,Upper_Galilee_Forest,Forest
2006-04-01,2006,4,25.09,0.60135,Upper_Galilee_Forest,Forest
2006-05-01,2006,5,29.14,0.54255,Upper_Galilee_Forest,Forest
2006-06-01,2006,6,32.82,0.49474999999999997,Upper_Galilee_Forest,Forest
2006-07-01,2006,7,32.67,0.49195,Upper_Galilee_Forest,Forest
2006-08-01,2006,8,34.23,0.4639,Upper_Galilee_Forest,Forest
2006-09-01,2006,9,33.79,0.43479999999999996,Upper_Galilee_Forest,Forest
2006-10-01,2006,10,28.35,0.5102,Upper_Galilee_Forest,Forest
2006-11-01,2006,11,19.85,0.5500499999999999,Upper_Galilee_Forest,Forest
2006-12-01,2006,12,15.57,0.558,Upper_Galilee_Forest,Forest
2007-01-01,2007,1,13.99,0.57575,Upper_Galilee_Forest,Forest
2007-02-01,2007,2,16.68,0.5783,Upper_Galilee_Forest,Forest
2007-03-01,2007,3,19.8,0.5735,Upper_Galilee_Forest,Forest
2007-04-01,2007,4,21.53,0.6174999999999999,Upper_Galilee_Forest,Forest
2007-05-01,2007,5,29.77,0.544,Upper_Galilee_Forest,Forest
2007-06-01,2007,6,34.26,0.49824999999999997,Upper_Galilee_Forest,Forest
2007-07-01,2007,7,33.68,0.48160000000000003,Upper_Galilee_Forest,Forest
2007-08-01,2007,8,33.06,0.46445000000000003,Upper_Galilee_Forest,Forest
2007-09-01,2007,9,31.42,0.44195,Upper_Galilee_Forest,Forest
2007-10-01,2007,10,29.51,0.4263,Upper_Galilee_Forest,Forest
2007-11-01,2007,11,23.46,0.50495,Upper_Galilee_Forest,Forest
2007-12-01,2007,12,16.05,0.5345,Upper_Galilee_Forest,Forest
2008-01-01,2008,1,12.32,0.5705,Upper_Galilee_Forest,Forest
2008-02-01,2008,2,15.51,0.56345,Upper_Galilee_Forest,Forest
2008-03-01,2008,3,23.95,0.6315999999999999,Upper_Galilee_Forest,Forest
2008-04-01,2008,4,27.44,0.5623,Upper_Galilee_Forest,Forest
2008-05-01,2008,5,31.26,0.53355,Upper_Galilee_Forest,Forest
2008-06-01,2008,6,34.21,0.48035,Upper_Galilee_Forest,Forest
2008-07-01,2008,7,34.36,0.46025000000000005,Upper_Galilee_Forest,Forest
2008-08-01,2008,8,35.0,0.45075,Upper_Galilee_Forest,Forest
2008-09-01,2008,9,32.71,0.45675,Upper_Galilee_Forest,Forest
2008-10-01,2008,10,27.99,0.53855,Upper_Galilee_Forest,Forest
2008-11-01,2008,11,22.43,0.5933,Upper_Galilee_Forest,Forest
2008-12-01,2008,12,17.62,0.6364000000000001,Upper_Galilee_Forest,Forest
2009-01-01,2009,1,14.58,0.63585,Upper_Galilee_Forest,Forest
2009-02-01,2009,2,14.56,0.6457999999999999,Upper_Galilee_Forest,Forest
2009-03-01,2009,3,16.89,0.5931500000000001,Upper_Galilee_Forest,Forest
2009-04-01,2009,4,23.86,0.61545,Upper_Galilee_Forest,Forest
2009-05-01,2009,5,30.93,0.54205,Upper_Galilee_Forest,Forest
2009-06-01,2009,6,33.57,0.4817,Upper_Galilee_Forest,Forest
2009-07-01,2009,7,34.6,0.48305,Upper_Galilee_Forest,Forest
2009-08-01,2009,8,34.41,0.46665,Upper_Galilee_Forest,Forest
2009-09-01,2009,9,29.84,0.515,Upper_Galilee_Forest,Forest
2009-10-01,2009,10,30.88,0.5019,Upper_Galilee_Forest,Forest
2009-11-01,2009,11,20.3,0.5602,Upper_Galilee_Forest,Forest
2009-12-01,2009,12,15.89,0.5943,Upper_Galilee_Forest,Forest
2010-01-01,2010,1,16.07,0.6663,Upper_Galilee_Forest,Forest
2010-02-01,2010,2,16.96,0.5735,Upper_Galilee_Forest,Forest
2010-03-01,2010,3,21.93,0.5986499999999999,Upper_Galilee_Forest,Forest
2010-04-01,2010,4,25.12,0.53215,Upper_Galilee_Forest,Forest
2010-05-01,2010,5,30.14,0.5149,Upper_Galilee_Forest,Forest
2010-06-01,2010,6,34.01,0.46185,Upper_Galilee_Forest,Forest
2010-07-01,2010,7,34.03,0.42674999999999996,Upper_Galilee_Forest,Forest
2010-08-01,2010,8,35.24,0.4693,Upper_Galilee_Forest,Forest
2010-09-01,2010,9,32.78,0.47335000000000005,Upper_Galilee_Forest,Forest
2010-10-01,2010,10,31.18,0.4693,Upper_Galilee_Forest,Forest
2010-11-01,2010,11,27.56,0.5198,Upper_Galilee_Forest,Forest
2010-12-01,2010,12,20.69,0.4698,Upper_Galilee_Forest,Forest
2011-01-01,2011,1,14.45,0.5372,Upper_Galilee_Forest,Forest
2011-02-01,2011,2,16.06,0.5622,Upper_Galilee_Forest,Forest
2011-03-01,2011,3,19.7,0.62475,Upper_Galilee_Forest,Forest
2011-04-01,2011,4,22.65,0.6358999999999999,Upper_Galilee_Forest,Forest
2011-05-01,2011,5,26.33,0.62165,Upper_Galilee_Forest,Forest
2011-06-01,2011,6,30.35,0.5836,Upper_Galilee_Forest,Forest
2011-07-01,2011,7,33.71,0.5413,Upper_Galilee_Forest,Forest
2011-08-01,2011,8,33.12,0.5226999999999999,Upper_Galilee_Forest,Forest
2011-09-01,2011,9,32.43,0.5548,Upper_Galilee_Forest,Forest
2011-10-01,2011,10,26.69,0.5561,Upper_Galilee_Forest,Forest
2011-11-01,2011,11,17.82,0.5873,Upper_Galilee_Forest,Forest
2011-12-01,2011,12,15.78,0.6245,Upper_Galilee_Forest,Forest
2012-01-01,2012,1,14.38,0.6045499999999999,Upper_Galilee_Forest,Forest
2012-02-01,2012,2,13.61,0.6089500000000001,Upper_Galilee_Forest,Forest
2012-03-01,2012,3,18.96,0.62775,Upper_Galilee_Forest,Forest
2012-04-01,2012,4,25.7,0.6475,Upper_Galilee_Forest,Forest
2012-05-01,2012,5,28.69,0.5482,Upper_Galilee_Forest,Forest
2012-06-01,2012,6,32.91,0.5235,Upper_Galilee_Forest,Forest
2012-07-01,2012,7,33.84,0.51095,Upper_Galilee_Forest,Forest
2012-08-01,2012,8,34.67,0.5099,Upper_Galilee_Forest,Forest
2012-09-01,2012,9,32.61,0.5202,Upper_Galilee_Forest,Forest
2012-10-01,2012,10,28.61,0.5648,Upper_Galilee_Forest,Forest
2012-11-01,2012,11,22.34,0.6443,Upper_Galilee_Forest,Forest
2012-12-01,2012,12,16.34,0.6006499999999999,Upper_Galilee_Forest,Forest
2013-01-01,2013,1,15.97,0.58585,Upper_Galilee_Forest,Forest
2013-02-01,2013,2,18.32,0.6311500000000001,Upper_Galilee_Forest,Forest
2013-03-01,2013,3,22.18,0.6318999999999999,Upper_Galilee_Forest,Forest
2013-04-01,2013,4,26.69,0.6588499999999999,Upper_Galilee_Forest,Forest
2013-05-01,2013,5,29.98,0.5864499999999999,Upper_Galilee_Forest,Forest
2013-06-01,2013,6,31.81,0.54705,Upper_Galilee_Forest,Forest
2013-07-01,2013,7,32.84,0.5038,Upper_Galilee_Forest,Forest
2013-08-01,2013,8,33.84,0.5437,Upper_Galilee_Forest,Forest
2013-09-01,2013,9,32.58,0.57755,Upper_Galilee_Forest,Forest
2013-10-01,2013,10,28.33,0.5448,Upper_Galilee_Forest,Forest
2013-11-01,2013,11,23.85,0.4668,Upper_Galilee_Forest,Forest
2013-12-01,2013,12,15.7,0.50135,Upper_Galilee_Forest,Forest
2014-01-01,2014,1,15.99,0.5771,Upper_Galilee_Forest,Forest
2014-02-01,2014,2,18.4,0.60545,Upper_Galilee_Forest,Forest
2014-03-01,2014,3,20.84,0.57195,Upper_Galilee_Forest,Forest
2014-04-01,2014,4,25.61,0.639,Upper_Galilee_Forest,Forest
2014-05-01,2014,5,29.63,0.5667,Upper_Galilee_Forest,Forest
2014-06-01,2014,6,32.83,0.5381,Upper_Galilee_Forest,Forest
2014-07-01,2014,7,32.46,0.50955,Upper_Galilee_Forest,Forest
2014-08-01,2014,8,33.48,0.5491999999999999,Upper_Galilee_Forest,Forest
2014-09-01,2014,9,31.54,0.52695,Upper_Galilee_Forest,Forest
2014-10-01,2014,10,28.51,0.5906,Upper_Galilee_Forest,Forest
2014-11-01,2014,11,20.2,0.5929,Upper_Galilee_Forest,Forest
2014-12-01,2014,12,17.55,0.6355,Upper_Galilee_Forest,Forest
2015-01-01,2015,1,15.39,0.60565,Upper_Galilee_Forest,Forest
2015-02-01,2015,2,16.36,0.58465,Upper_Galilee_Forest,Forest
2015-03-01,2015,3,20.94,0.6617500000000001,Upper_Galilee_Forest,Forest
2015-04-01,2015,4,24.96,0.6186,Upper_Galilee_Forest,Forest
2015-05-01,2015,5,30.4,0.60225,Upper_Galilee_Forest,Forest
2015-06-01,2015,6,31.09,0.5398000000000001,Upper_Galilee_Forest,Forest
2015-07-01,2015,7,33.76,0.5206,Upper_Galilee_Forest,Forest
2015-08-01,2015,8,34.48,0.5058,Upper_Galilee_Forest,Forest
2015-09-01,2015,9,32.82,0.5649500000000001,Upper_Galilee_Forest,Forest
2015-10-01,2015,10,30.25,0.5753,Upper_Galilee_Forest,Forest
2015-11-01,2015,11,22.24,0.6006,Upper_Galilee_Forest,Forest
2015-12-01,2015,12,16.36,0.61015,Upper_Galilee_Forest,Forest
2016-01-01,2016,1,14.64,0.59935,Upper_Galilee_Forest,Forest
2016-02-01,2016,2,19.06,0.61495,Upper_Galilee_Forest,Forest
2016-03-01,2016,3,19.51,0.60555,Upper_Galilee_Forest,Forest
2016-04-01,2016,4,27.36,0.6383,Upper_Galilee_Forest,Forest
2016-05-01,2016,5,29.77,0.56945,Upper_Galilee_Forest,Forest
2016-06-01,2016,6,34.7,0.52295,Upper_Galilee_Forest,Forest
2016-07-01,2016,7,34.43,0.515,Upper_Galilee_Forest,Forest
2016-08-01,2016,8,32.28,0.5146,Upper_Galilee_Forest,Forest
2016-09-01,2016,9,33.42,0.558,Upper_Galilee_Forest,Forest
2016-10-01,2016,10,30.75,0.5343,Upper_Galilee_Forest,Forest
2016-11-01,2016,11,22.09,0.558,Upper_Galilee_Forest,Forest
2016-12-01,2016,12,15.89,0.4991,Upper_Galilee_Forest,Forest
2017-01-01,2017,1,13.87,0.52895,Upper_Galilee_Forest,Forest
2017-02-01,2017,2,16.25,0.5253,Upper_Galilee_Forest,Forest
2017-03-01,2017,3,21.67,0.62115,Upper_Galilee_Forest,Forest
2017-04-01,2017,4,27.66,0.67435,Upper_Galilee_Forest,Forest
2017-05-01,2017,5,31.81,0.59905,Upper_Galilee_Forest,Forest
2017-06-01,2017,6,33.3,0.60025,Upper_Galilee_Forest,Forest
2017-07-01,2017,7,35.6,0.5551,Upper_Galilee_Forest,Forest
2017-08-01,2017,8,34.18,0.53735,Upper_Galilee_Forest,Forest
2017-09-01,2017,9,32.23,0.48229999999999995,Upper_Galilee_Forest,Forest
2017-10-01,2017,10,28.47,0.516,Upper_Galilee_Forest,Forest
2017-11-01,2017,11,22.28,0.60795,Upper_Galilee_Forest,Forest
2017-12-01,2017,12,19.27,0.6377,Upper_Galilee_Forest,Forest
2018-01-01,2018,1,14.88,0.56635,Upper_Galilee_Forest,Forest
2018-02-01,2018,2,18.07,0.5569500000000001,Upper_Galilee_Forest,Forest
2018-03-01,2018,3,22.78,0.5569999999999999,Upper_Galilee_Forest,Forest
2018-04-01,2018,4,26.95,0.61995,Upper_Galilee_Forest,Forest
2018-05-01,2018,5,31.45,0.5966,Upper_Galilee_Forest,Forest
2018-06-01,2018,6,31.82,0.59605,Upper_Galilee_Forest,Forest
2018-07-01,2018,7,32.41,0.51665,Upper_Galilee_Forest,Forest
2018-08-01,2018,8,32.04,0.5897,Upper_Galilee_Forest,Forest
2018-09-01,2018,9,33.24,0.55385,Upper_Galilee_Forest,Forest
2018-10-01,2018,10,27.8,0.5771,Upper_Galilee_Forest,Forest
2018-11-01,2018,11,22.75,0.5680499999999999,Upper_Galilee_Forest,Forest
2018-12-01,2018,12,15.72,0.58195,Upper_Galilee_Forest,Forest
2019-01-01,2019,1,13.97,0.6129500000000001,Upper_Galilee_Forest,Forest
2019-02-01,2019,2,15.91,0.61675,Upper_Galilee_Forest,Forest
2019-03-01,2019,3,18.83,0.6455500000000001,Upper_Galilee_Forest,Forest
2019-04-01,2019,4,22.95,0.6245499999999999,Upper_Galilee_Forest,Forest
2019-05-01,2019,5,30.6,0.60015,Upper_Galilee_Forest,Forest
2019-06-01,2019,6,31.98,0.563,Upper_Galilee_Forest,Forest
2019-07-01,2019,7,33.43,0.5587500000000001,Upper_Galilee_Forest,Forest
2019-08-01,2019,8,32.42,0.5386500000000001,Upper_Galilee_Forest,Forest
2019-09-01,2019,9,32.52,0.55545,Upper_Galilee_Forest,Forest
2019-10-01,2019,10,29.97,0.5845,Upper_Galilee_Forest,Forest
2019-11-01,2019,11,24.06,0.5391,Upper_Galilee_Forest,Forest
2019-12-01,2019,12,17.11,0.5478000000000001,Upper_Galilee_Forest,Forest
2020-01-01,2020,1,13.06,0.51265,Upper_Galilee_Forest,Forest
2020-02-01,2020,2,14.91,0.57795,Upper_Galilee_Forest,Forest
2020-03-01,2020,3,20.98,0.5821000000000001,Upper_Galilee_Forest,Forest
2020-04-01,2020,4,24.19,0.65505,Upper_Galilee_Forest,Forest
2020-05-01,2020,5,30.82,0.5767,Upper_Galilee_Forest,Forest
2020-06-01,2020,6,31.52,0.5398000000000001,Upper_Galilee_Forest,Forest
2020-07-01,2020,7,33.56,0.5326500000000001,Upper_Galilee_Forest,Forest
2020-08-01,2020,8,33.63,0.5121,Upper_Galilee_Forest,Forest
2020-09-01,2020,9,34.7,0.50715,Upper_Galilee_Forest,Forest
2020-10-01,2020,10,32.49,0.50785,Upper_Galilee_Forest,Forest
2020-11-01,2020,11,21.12,0.6055,Upper_Galilee_Forest,Forest
2020-12-01,2020,12,17.27,0.62595,Upper_Galilee_Forest,Forest
2021-01-01,2021,1,17.87,0.63775,Upper_Galilee_Forest,Forest
2021-02-01,2021,2,18.14,0.5704,Upper_Galilee_Forest,Forest
2021-03-01,2021,3,19.82,0.5455,Upper_Galilee_Forest,Forest
2021-04-01,2021,4,27.36,0.57375,Upper_Galilee_Forest,Forest
2021-05-01,2021,5,31.06,0.5267999999999999,Upper_Galilee_Forest,Forest
2021-06-01,2021,6,31.88,0.4827,Upper_Galilee_Forest,Forest
2021-07-01,2021,7,33.48,0.4676,Upper_Galilee_Forest,Forest
2021-08-01,2021,8,34.79,0.47319999999999995,Upper_Galilee_Forest,Forest
2021-09-01,2021,9,32.47,0.4945,Upper_Galilee_Forest,Forest
2021-10-01,2021,10,29.13,0.4642,Upper_Galilee_Forest,Forest
2021-11-01,2021,11,25.53,0.5058,Upper_Galilee_Forest,Forest
2021-12-01,2021,12,16.34,0.5117,Upper_Galilee_Forest,Forest
2022-01-01,2022,1,13.77,0.53175,Upper_Galilee_Forest,Forest
2022-02-01,2022,2,16.73,0.5620499999999999,Upper_Galilee_Forest,Forest
2022-03-01,2022,3,15.34,0.6633500000000001,Upper_Galilee_Forest,Forest
2022-04-01,2022,4,25.44,0.55955,Upper_Galilee_Forest,Forest
2022-05-01,2022,5,29.34,0.5388,Upper_Galilee_Forest,Forest
2022-06-01,2022,6,33.16,0.51295,Upper_Galilee_Forest,Forest
2022-07-01,2022,7,33.91,0.4742,Upper_Galilee_Forest,Forest
2022-08-01,2022,8,33.32,0.5029,Upper_Galilee_Forest,Forest
2022-09-01,2022,9,32.38,0.4786,Upper_Galilee_Forest,Forest
2022-10-01,2022,10,28.64,0.4892,Upper_Galilee_Forest,Forest
2022-11-01,2022,11,22.18,0.55275,Upper_Galilee_Forest,Forest
2022-12-01,2022,12,18.39,0.5884,Upper_Galilee_Forest,Forest
2023-01-01,2023,1,16.42,0.615,Upper_Galilee_Forest,Forest
2023-02-01,2023,2,15.74,0.5536,Upper_Galilee_Forest,Forest
2023-03-01,2023,3,21.1,0.54895,Upper_Galilee_Forest,Forest
2023-04-01,2023,4,23.46,0.66605,Upper_Galilee_Forest,Forest
2023-05-01,2023,5,29.22,0.5910500000000001,Upper_Galilee_Forest,Forest
2023-06-01,2023,6,31.79,0.5475,Upper_Galilee_Forest,Forest
2023-07-01,2023,7,35.47,0.54895,Upper_Galilee_Forest,Forest
2023-08-01,2023,8,32.89,0.53975,Upper_Galilee_Forest,Forest
2023-09-01,2023,9,33.19,0.59805,Upper_Galilee_Forest,Forest
2023-10-01,2023,10,27.86,0.515,Upper_Galilee_Forest,Forest
2023-11-01,2023,11,24.53,0.5610999999999999,Upper_Galilee_Forest,Forest
2023-12-01,2023,12,18.62,0.6050500000000001,Upper_Galilee_Forest,Forest
2024-01-01,2024,1,15.04,0.5769500000000001,Upper_Galilee_Forest,Forest
2024-02-01,2024,2,15.45,0.5897,Upper_Galilee_Forest,Forest
2024-03-01,2024,3,20.14,0.5751,Upper_Galilee_Forest,Forest
2024-04-01,2024,4,25.73,0.5552,Upper_Galilee_Forest,Forest
2024-05-01,2024,5,27.86,0.60945,Upper_Galilee_Forest,Forest
2024-06-01,2024,6,33.17,0.5660499999999999,Upper_Galilee_Forest,Forest
2024-07-01,2024,7,32.66,0.57195,Upper_Galilee_Forest,Forest
2024-08-01,2024,8,32.15,0.59765,Upper_Galilee_Forest,Forest
2024-09-01,2024,9,30.32,0.5964,Upper_Galilee_Forest,Forest
2024-10-01,2024,10,26.73,0.546,Upper_Galilee_Forest,Forest
2024-11-01,2024,11,21.05,0.5112,Upper_Galilee_Forest,Forest
2024-12-01,2024,12,15.13,0.60605,Upper_Galilee_Forest,Forest
2025-01-01,2025,1,14.22,0.5704,Upper_Galilee_Forest,Forest
2025-02-01,2025,2,13.93,0.58765,Upper_Galilee_Forest,Forest
2025-03-01,2025,3,19.79,0.61575,Upper_Galilee_Forest,Forest
2025-04-01,2025,4,21.47,0.60705,Upper_Galilee_Forest,Forest
2025-05-01,2025,5,29.04,0.60885,Upper_Galilee_Forest,Forest
2025-06-01,2025,6,32.08,0.5734999999999999,Upper_Galilee_Forest,Forest
2025-07-01,2025,7,33.14,0.5488999999999999,Upper_Galilee_Forest,Forest
2025-08-01,2025,8,32.53,0.5367999999999999,Upper_Galilee_Forest,Forest
2025-09-01,2025,9,30.78,0.60825,Upper_Galilee_Forest,Forest
2025-10-01,2025,10,26.12,0.5967,Upper_Galilee_Forest,Forest
2025-11-01,2025,11,23.7,0.5321,Upper_Galilee_Forest,Forest
2025-12-01,2025,12,14.21,0.6061000000000001,Upper_Galilee_Forest,Forest
2026-01-01,2026,1,11.84,0.60715,Upper_Galilee_Forest,Forest
2026-02-01,2026,2,14.25,0.5819,Upper_Galilee_Forest,Forest
2026-03-01,2026,3,14.94,0.5943499999999999,Upper_Galilee_Forest,Forest
2026-04-01,2026,4,20.86,0.6455,Upper_Galilee_Forest,Forest
2026-05-01,2026,5,23.86,0.4701,Upper_Galilee_Forest,Forest
